# this table describes the count for each observation concept in OBSERVATION_FACTS.txt ##
cpt,count
MDCTN:66689071216|ADS,2
MDCTN:00006027531|ADS,2
MDCTN:52054051209|ADS,2
MDCTN:66647613033|ADS,2
MDCTN:24208032405|ADS,2
MDCTN:00573295210|ADS,2
ICD10:T76.12XA,2
MDCTN:66267017891|ADS,2
MDCTN:50383087216|ADS,2
ICD10:D29.20,2
MDCTN:11917011531|ADS,2
MDCTN:00009771802|ADS,2
ICD10:S91.351D,2
ICD10:S91.351A,2
ICD10:M67.362,2
ICD10:S91.352D,2
ICD10:04104J8,2
MDCTN:51927333600|ADS,2
MDCTN:00536466010|ADS,2
MDCTN:76439030210|ADS,2
ICD10:S06.329A,2
MDCTN:00603554221|ADS,2
MDCTN:11822452630|ADS,2
ICD9:200.88,2
MDCTN:00168038360|ADS,2
ICD9:200.72,2
ICD9:200.71,2
ICD10:0Y6P0Z1,2
ICD9:812.30,2
MDCTN:00003422311|ADS,2
MDCTN:00300395425|ADS,2
MDCTN:54868232002|ADS,2
ICD9:812.43,2
MDCTN:54868418602|ADS,2
CPT:38564,2
ICD9:200.53,2
ICD9:812.10,2
ICD9:200.45,2
HCPCS:D2930,2
HCPCS:D2932,2
ICD10:S41.151D,2
ICD10:S09.21XD,2
MDCTN:58016051630|ADS,2
ICD9:812.44,2
ICD10:T45.4X6A,2
MDCTN:00591041601|ADS,2
ICD10:T39.1X5A,2
MDCTN:00178058208|ADS,2
MDCTN:54569403700|ADS,2
ICD9:200.02,2
ICD9:523.11,2
MDCTN:00006014258|ADS,2
ICD10:0W9J3ZX,2
ICD9:836.52,2
MDCTN:00173024956|ADS,2
MDCTN:54868594200|ADS,2
MDCTN:87701096390|ADS,2
MDCTN:00172297170|ADS,2
MDCTN:00115702901|ADS,2
ICD10:S12.600G,2
MDCTN:00093105901|ADS,2
ICD10:S12.601D,2
NURS|EURG|ADS,2
ICD9:596.81,2
MDCTN:50428367132|ADS,2
ICD9:66.92,2
MDCTN:61451030001|ADS,2
MDCTN:54092005411|ADS,2
MDCTN:00300731130|ADS,2
ICD9:66.61,2
MDCTN:68727060001|ADS,2
MDCTN:10631010160|ADS,2
MDCTN:54868423900|ADS,2
ICD9:42.99,2
ICD10:S32.602A,2
MDCTN:00087040303|ADS,2
CPT:73225,2
ICD10:M89.579,2
MDCTN:87701036829|ADS,2
MDCTN:50419075901|ADS,2
ICD10:Z02.79,2
MDCTN:87701094583|ADS,2
MDCTN:51672405403|ADS,2
CPT:73219,2
ICD10:D64.4,2
ICD9:478.24,2
ICD9:478.22,2
ICD10:W27.2XXA,2
ICD10:C95.02,2
MDCTN:54868474700|ADS,2
ICD9:429.82,2
ICD10:M89.542,2
MDCTN:51927241900|ADS,2
ICD10:M89.541,2
MDCTN:58016100701|ADS,2
MDCTN:52959096812|ADS,2
ICD9:008.04,2
ICD9:008.09,2
ICD10:M65.839,2
ICD10:0F9930Z,2
ICD10:S54.01XA,2
MDCTN:00173085910|ADS,2
CPT:24220,2
ICD10:0KU307Z,2
MDCTN:24385057826|ADS,2
ICD10:S09.22XD,2
MDCTN:67544084053|ADS,2
ICD10:4A13XB1,2
MDCTN:00052214204|ADS,2
MDCTN:64899002407|ADS,2
MDCTN:64679063302|ADS,2
MDCTN:60505038105|ADS,2
MDCTN:00093412573|ADS,2
MDCTN:47469016176|ADS,2
MDCTN:87701098159|ADS,2
MDCTN:00472008216|ADS,2
DEPT|1070080371001|EPIC,2
ICD10:F19.988,2
ICD9:405.09,2
ICD10:F19.980,2
MDCTN:68084025621|ADS,2
MDCTN:35356030301|ADS,2
ICD10:M41.34,2
ICD10:T82.43XA,2
ICD10:M41.27,2
MDCTN:00781538631|ADS,2
ICD10:04UY3KZ,2
ICD10:T38.3X4A,2
MDCTN:00781178901|ADS,2
CPT:87899,2
MDCTN:00074395977|ADS,2
HCPCS:J1335,2
MDCTN:61570041451|ADS,2
ICD10:D05.00,2
MDCTN:87701040017|ADS,2
MDCTN:54868469800|ADS,2
MDCTN:00085008009|ADS,2
LOINC:9624-8,2
ICD10:M89.411,2
ICD10:M89.412,2
MDCTN:54868181300|ADS,2
MDCTN:00093724006|ADS,2
CPT:48120,2
MDCTN:68084025721|ADS,2
ICD10:T82.41XS,2
CPT:24149,2
ICD10:T25.121A,2
MDCTN:52652100101|ADS,2
CPT:24101,2
MDCTN:00781197650|ADS,2
MDCTN:51862021201|ADS,2
CPT:63704,2
CPT:00140,2
ICD10:M48.51XS,2
ICD10:H81.392,2
ICD10:H81.391,2
MDCTN:50428974584|ADS,2
CPT:38720,2
MDCTN:50458003705|ADS,2
ICD9:346.72,2
MDCTN:87701088968|ADS,2
ICD9:371.13,2
MDCTN:70074059646|ADS,2
MDCTN:82468061485|ADS,2
ICD10:015B3ZZ,2
ICD9:371.33,2
ICD9:371.48,2
ICD9:371.49,2
MDCTN:00089079021|ADS,2
MDCTN:00065414727|ADS,2
ICD9:958.5,2
ICD9:958.6,2
ICD10:E70.329,2
MDCTN:00904559589|ADS,2
ICD10:0TQB8ZZ,2
ICD10:L04.3,2
MDCTN:11845016385|ADS,2
MDCTN:54868544601|ADS,2
MDCTN:42211010243|ADS,2
ICD9:655.00,2
ICD10:W64.XXXA,2
MDCTN:10914095001|ADS,2
MDCTN:64899002818|ADS,2
MDCTN:52152024502|ADS,2
MDCTN:63868053090|ADS,2
MDCTN:16500050603|ADS,2
MDCTN:87701040615|ADS,2
MDCTN:64980030550|ADS,2
MDCTN:00573081110|ADS,2
ICD10:H10.412,2
ICD10:F11.19,2
ICD10:M89.771,2
ICD10:M89.772,2
ICD9:320.1,2
ICD10:S44.01XA,2
MDCTN:59676096002|ADS,2
ICD10:G12.0,2
ICD10:M89.762,2
ICD10:M89.761,2
MDCTN:30768050357|ADS,2
MDCTN:51552037604|ADS,2
ICD9:070.0,2
ICD10:M89.711,2
MDCTN:00536350708|ADS,2
ICD9:346.42,2
ICD10:0NQ30ZZ,2
ICD10:0X630ZZ,2
ICD9:346.50,2
ICD9:346.32,2
MDCTN:48107002391|ADS,2
ICD10:S92.152A,2
MDCTN:00386000975|ADS,2
ICD10:L01.1,2
ICD9:944.03,2
ICD9:346.22,2
MDCTN:49452710002|ADS,2
MDCTN:00009361002|ADS,2
MDCTN:66267035430|ADS,2
MDCTN:60258019601|ADS,2
ICD10:H57.059,2
MDCTN:10631048901|ADS,2
ICD9:944.13,2
ICD9:944.11,2
ICD10:T22.291S,2
MDCTN:00064501015|ADS,2
ICD10:X10.0XXA,2
ICD10:T22.292S,2
ICD10:S71.152D,2
MDCTN:65628005301|ADS,2
ICD10:S71.151D,2
MDCTN:96295011132|ADS,2
MDCTN:51285040602|ADS,2
MDCTN:41163029790|ADS,2
ICD10:01930,2
MDCTN:45749001780|ADS,2
MDCTN:66860004203|ADS,2
MDCTN:68850000401|ADS,2
MDCTN:62263041411|ADS,2
LOINC:2076-8,2
ICD10:S63.611A,2
MDCTN:38130004401|ADS,2
ICD10:S63.612A,2
MDCTN:00006073554|ADS,2
MDCTN:00172428560|ADS,2
MDCTN:58864072430|ADS,2
ICD10:M89.669,2
MDCTN:00078061215|ADS,2
MDCTN:54868627600|ADS,2
ICD10:S63.615A,2
MDCTN:00005389718|ADS,2
MDCTN:11845058701|ADS,2
ICD10:G13.8,2
MDCTN:16837062212|ADS,2
MDCTN:16837082004|ADS,2
MDCTN:40985021716|ADS,2
ICD9:287.41,2
ICD10:S92.155D,2
MDCTN:00482018410|ADS,2
MDCTN:00551020001|ADS,2
ICD10:O22.13,2
ICD10:O22.32,2
ICD9:227.6,2
HCPCS:J1644,2
ICD10:C44.611,2
ICD10:S06.6X1D,2
ICD10:S68.129D,2
ICD10:S63.617A,2
ICD10:S63.617D,2
MDCTN:74300000301|ADS,2
ICD10:0JQP0ZZ,2
ICD10:S34.22XD,2
MDCTN:00009017601|ADS,2
ICD10:S63.619S,2
MDCTN:91899047371|ADS,2
MDCTN:62584068385|ADS,2
ICD10:S02.609B,2
ICD10:S02.609K,2
ICD9:956.0,2
ICD9:956.9,2
MDCTN:87701088891|ADS,2
MDCTN:60429026050|ADS,2
MDCTN:54868371000|ADS,2
MDCTN:00002445601|ADS,2
MDCTN:24385013279|ADS,2
MDCTN:00005557619|ADS,2
MDCTN:12333991601|ADS,2
MDCTN:51672125901|ADS,2
ICD10:W61.39XA,2
ICD10:S31.821A,2
ICD10:07BJ0ZZ,2
MDCTN:00081096001|ADS,2
MDCTN:62037069990|ADS,2
ICD10:Q66.51,2
ICD10:M70.10,2
ICD10:Q66.22,2
ICD9:07.29,2
ICD10:Q66.21,2
ICD10:0T9B8ZZ,2
MDCTN:54569463600|ADS,2
ICD10:S62.396A,2
ICD9:224.8,2
CPT:1005F,2
MDCTN:11822363290|ADS,2
CPT:24655,2
CPT:0067T,2
MDCTN:54868600800|ADS,2
PYR:547,2
MDCTN:52959097030|ADS,2
ICD9:03.6,2
MDCTN:55289069315|ADS,2
CPT:34001,2
CPT:24665,2
ICD10:H40.2292,2
PYR:517,2
MDCTN:66993041681|ADS,2
MDCTN:11822313780|ADS,2
ICD10:0QB00ZX,2
ICD10:M45.3,2
MDCTN:55289080720|ADS,2
ICD10:S68.119S,2
MDCTN:54569636700|ADS,2
PYR:562,2
MDCTN:11917010737|ADS,2
MDCTN:52372077403|ADS,2
PYR:560,2
MDCTN:16837086124|ADS,2
ICD10:S90.552D,2
ICD9:131.02,2
MDCTN:46287050704|ADS,2
MDCTN:54022800201|ADS,2
CPT:00750,2
ICD10:067N3DZ,2
MDCTN:00024022205|ADS,2
ICD10:S68.111A,2
CPT:97608,2
ICD10:S20.161S,2
ICD10:T47.0X5A,2
ICD10:C91.41,2
MDCTN:00185434601|ADS,2
ICD10:I97.42,2
DEPT|1060000000060|EPIC,2
ICD10:M65.339,2
MDCTN:39328004816|ADS,2
ICD10:S20.162A,2
ICD10:M65.329,2
MDCTN:45749001781|ADS,2
MDCTN:00409340201|ADS,2
MDCTN:51927225200|ADS,2
ICD10:Y64.0,2
MDCTN:49348096857|ADS,2
MDCTN:54799053466|ADS,2
MDCTN:11822169120|ADS,2
MDCTN:58605052401|ADS,2
ICD10:T63.91XS,2
MDCTN:00087608131|ADS,2
ICD10:S00.552A,2
MDCTN:61577321608|ADS,2
ICD10:T63.91XA,2
CPT:24575,2
MDCTN:68382018705|ADS,2
ICD10:R36.0,2
CPT:48540,2
MDCTN:51674011601|ADS,2
ICD10:S35.533A,2
ICD10:S93.421D,2
ICD10:S82.839S,2
MDCTN:00065000603|ADS,2
ICD9:225.9,2
ICD10:S93.422D,2
ICD10:K90.3,2
MDCTN:51079032220|ADS,2
ICD10:S82.841K,2
ICD10:06BY0ZC,2
ICD10:S82.842S,2
ICD10:S82.842K,2
ICD9:56.89,2
ICD10:T24.331D,2
MDCTN:68387043260|ADS,2
ICD10:X12.XXXA,2
ICD9:V82.8,2
MDCTN:52152011502|ADS,2
MDCTN:52569046283|ADS,2
MDCTN:87701078269|ADS,2
ICD10:M70.40,2
MDCTN:00281020555|ADS,2
MDCTN:11845088905|ADS,2
ICD9:493.11,2
MDCTN:58605040801|ADS,2
MDCTN:11822880380|ADS,2
ICD10:0NSQ04Z,2
MDCTN:00003017360|ADS,2
MDCTN:17856007902|ADS,2
ICD10:M89.332,2
MDCTN:54629016501|ADS,2
MDCTN:43072000521|ADS,2
ICD10:Z12.82,2
ICD10:M89.312,2
ICD10:30253K1,2
ICD9:618.8,2
ICD9:618.7,2
ICD10:M89.322,2
MDCTN:54022111201|ADS,2
MDCTN:05388099500|ADS,2
MDCTN:10939005444|ADS,2
ICD9:M8050/0,2
MDCTN:15127015150|ADS,2
LOINC:21009-6,2
PYR:719,2
MDCTN:10631010350|ADS,2
MDCTN:64376064301|ADS,2
MDCTN:00065042815|ADS,2
CPT:24999,2
ICD10:S93.431S,2
LOINC:16237-0,2
ICD10:S12.191D,2
PYR:799,2
MDCTN:37205011153|ADS,2
MDCTN:10542002509|ADS,2
MDCTN:50428585216|ADS,2
MDCTN:21695065060|ADS,2
CPT:97814,2
ICD10:M80.852S,2
ICD10:T45.511S,2
ICD10:T45.511D,2
CPT:00944,2
ICD10:T45.515S,2
MDCTN:78112001746|ADS,2
MDCTN:61748004511|ADS,2
MDCTN:63323027067|ADS,2
CPT:G0127,2
MDCTN:49884086902|ADS,2
ICD9:713.3,2
MDCTN:00173039340|ADS,2
ICD10:0HRT077,2
ICD10:0D5B8ZZ,2
MDCTN:66761012160|ADS,2
MDCTN:65162066910|ADS,2
MDCTN:54868598300|ADS,2
MDCTN:60814050501|ADS,2
ICD10:S64.40XS,2
MDCTN:87701088459|ADS,2
MDCTN:61314022915|ADS,2
MDCTN:54629014510|ADS,2
MDCTN:60267030100|ADS,2
ICD10:S97.112A,2
MDCTN:11845014781|ADS,2
MDCTN:52544096728|ADS,2
ICD9:223.2,2
MDCTN:00187515044|ADS,2
MDCTN:50428829922|ADS,2
ICD10:0DQA0ZZ,2
ICD10:V23.9XXA,2
ICD10:S05.90XS,2
MDCTN:61553043141|ADS,2
MDCTN:87701089400|ADS,2
MDCTN:54162033505|ADS,2
ICD9:361.03,2
MDCTN:66336041630|ADS,2
MDCTN:63739025801|ADS,2
MDCTN:00998010230|ADS,2
CPT:00820,2
ICD9:385.24,2
ICD9:385.22,2
MDCTN:87701052394|ADS,2
MDCTN:00409733410|ADS,2
ICD10:0DBQ7ZX,2
ICD9:665.51,2
ICD9:665.61,2
MDCTN:12547017588|ADS,2
MDCTN:11917012807|ADS,2
MDCTN:00299391610|ADS,2
ICD9:665.93,2
ICD10:K04.6,2
ICD10:S62.356S,2
ICD10:0UBC4ZX,2
MDCTN:00003422111|ADS,2
MDCTN:50428789391|ADS,2
MDCTN:00029616523|ADS,2
ICD10:0HQT0ZZ,2
MDCTN:54868311400|ADS,2
ICD10:S20.111A,2
MDCTN:68462025701|ADS,2
ICD9:950.0,2
MDCTN:00025274231|ADS,2
MDCTN:30768000600|ADS,2
MDCTN:00677047710|ADS,2
MDCTN:00121064610|ADS,2
MDCTN:68258500101|ADS,2
ICD10:S61.502A,2
MDCTN:50428277441|ADS,2
ICD10:S20.119S,2
MDCTN:63981061288|ADS,2
MDCTN:47469004093|ADS,2
MDCTN:68462018905|ADS,2
MDCTN:49452030001|ADS,2
MDCTN:54868182401|ADS,2
ICD10:S61.511D,2
MDCTN:12496131002|ADS,2
MDCTN:62991124204|ADS,2
MDCTN:25866004122|ADS,2
MDCTN:13668018490|ADS,2
ICD10:E72.12,2
MDCTN:38779001003|ADS,2
MDCTN:00998011230|ADS,2
CPT:34502,2
MDCTN:11917005015|ADS,2
ICD10:T73.1XXD,2
MDCTN:00283067902|ADS,2
MDCTN:00482480124|ADS,2
MDCTN:21695029560|ADS,2
ICD10:T73.1XXA,2
ICD10:R39.13,2
MDCTN:66267048630|ADS,2
ICD10:S56.129D,2
ICD10:S56.129A,2
CPT:G0379,2
MDCTN:29033001912|ADS,2
ICD10:M87.844,2
MDCTN:11845012925|ADS,2
MDCTN:00024583102|ADS,2
MDCTN:19458805701|ADS,2
ICD10:0D798ZZ,2
ICD10:M84.551S,2
ICD10:M87.871,2
ICD9:221.0,2
MDCTN:62037069790|ADS,2
LOINC:42937-3,2
ICD10:O36.73X0,2
MDCTN:54868595800|ADS,2
MDCTN:50242013601|ADS,2
ICD10:T16.9XXD,2
MDCTN:00068001101|ADS,2
ICD10:S42.442A,2
MDCTN:87701074956|ADS,2
ICD10:S42.441A,2
MDCTN:10023023790|ADS,2
ICD10:T85.398D,2
ICD9:127.4,2
ICD10:S62.363A,2
ICD10:F19.120,2
MDCTN:63629355101|ADS,2
MDCTN:49884021255|ADS,2
MDCTN:62991203403|ADS,2
MDCTN:65197000101|ADS,2
ICD10:N88.4,2
MDCTN:49281025051|ADS,2
ICD9:09.6,2
MDCTN:30768003999|ADS,2
ICD10:O12.02,2
ICD10:W29.3XXA,2
ICD10:S66.901D,2
MDCTN:87701079038|ADS,2
ICD10:H02.36,2
MDCTN:52268050201|ADS,2
MDCTN:55390060020|ADS,2
MDCTN:10939070633|ADS,2
ICD10:H02.65,2
ICD10:H02.60,2
MDCTN:54868186201|ADS,2
G80.9,2
G80.8,2
MDCTN:68180010309|ADS,2
MDCTN:54868533500|ADS,2
ICD9:E005.9,2
ICD10:C81.71,2
MDCTN:68453064510|ADS,2
MDCTN:00378025701|ADS,2
ICD10:C81.92,2
MDCTN:21695056610|ADS,2
MDCTN:16500054562|ADS,2
MDCTN:11917005939|ADS,2
MDCTN:00054005746|ADS,2
MDCTN:68025004710|ADS,2
ICD10:S42.412K,2
MDCTN:70030014660|ADS,2
ICD10:N85.6,2
MDCTN:42254016712|ADS,2
CPT:83630,2
CPT:44025,2
ICD10:Q35.5,2
CPT:83615,2
DEPT|1080405474003|EPIC,2
ICD9:95.09,2
ICD10:09C3XZZ,2
MDCTN:52297082616|ADS,2
MDCTN:00603705339|ADS,2
CPT:83704,2
MDCTN:00006057362|ADS,2
CPT:44110,2
MDCTN:87701070770|ADS,2
ICD9:95.11,2
ICD10:00NC0ZZ,2
MDCTN:29033000101|ADS,2
DEPT|1020132001006|EPIC,2
MDCTN:87701084878|ADS,2
MDCTN:59779042098|ADS,2
ICD10:M80.88XG,2
MDCTN:66977014108|ADS,2
ICD10:0WJB4ZZ,2
MDCTN:00536348107|ADS,2
LOINC:4479-2,2
MDCTN:57771001048|ADS,2
MDCTN:00713019757|ADS,2
ICD10:C81.18,2
ICD10:C81.19,2
MDCTN:54569325900|ADS,2
MDCTN:41163044070|ADS,2
MDCTN:54868479700|ADS,2
CPT:93041,2
MDCTN:00603334021|ADS,2
MDCTN:14615894303|ADS,2
MDCTN:08290033110|ADS,2
ICD10:S42.421A,2
ICD10:04L33ZZ,2
ICD9:881.11,2
MDCTN:96295011355|ADS,2
MDCTN:00087149301|ADS,2
MDCTN:11822372130|ADS,2
ICD10:0WBH4ZZ,2
ICD10:09CS4ZZ,2
MDCTN:50428372417|ADS,2
C50.912,2
C50.919,2
ICD10:O32.0XX0,2
MDCTN:66479054010|ADS,2
MDCTN:63629180903|ADS,2
ICD10:S93.402S,2
HCPCS:A7520,2
ICD10:T84.51XS,2
CPT:58562,2
CPT:58565,2
CPT:58559,2
ICD10:S44.92XA,2
ICD10:2W0MX6Z,2
ICD10:S90.569A,2
MDCTN:54868277101|ADS,2
ICD9:46.82,2
MDCTN:00430058045|ADS,2
ICD10:0SPD0JZ,2
ICD10:E71.311,2
MDCTN:00145380001|ADS,2
ICD9:07.3,2
MDCTN:00169368213|ADS,2
MDCTN:11086001401|ADS,2
MDCTN:00132090110|ADS,2
ICD9:807.10,2
MDCTN:38726052880|ADS,2
ICD10:N28.83,2
ICD10:X19.XXXD,2
ICD10:N53.19,2
MDCTN:00067015450|ADS,2
ICD10:M65.272,2
ICD10:0Y6T0Z3,2
ICD9:410.82,2
ICD10:W28.XXXS,2
ICD9:46.11,2
MDCTN:00075800120|ADS,2
MDCTN:23710000118|ADS,2
MDCTN:15482011100|ADS,2
ICD9:410.61,2
MDCTN:48107024784|ADS,2
MDCTN:62991123004|ADS,2
MDCTN:58177088981|ADS,2
ICD10:Q33.3,2
MDCTN:00536342608|ADS,2
MDCTN:00603362332|ADS,2
MDCTN:81421003004|ADS,2
MDCTN:00904502546|ADS,2
ICD10:G47.25,2
LOINC:2961-1,2
MDCTN:68016001758|ADS,2
MDCTN:63395010111|ADS,2
MDCTN:10481102502|ADS,2
MDCTN:70030013069|ADS,2
MDCTN:47046030000|ADS,2
MDCTN:49502090030|ADS,2
MDCTN:54868603302|ADS,2
MDCTN:00054421825|ADS,2
ICD10:S80.269A,2
MDCTN:00395265510|ADS,2
MDCTN:60258009901|ADS,2
MDCTN:50428457807|ADS,2
ICD10:0DBV0ZX,2
MDCTN:58281056201|ADS,2
MDCTN:54868628800|ADS,2
ICD9:V04.6,2
ICD10:I09.1,2
ICD10:S30.92XA,2
MDCTN:62584097401|ADS,2
CPT:19355,2
CPT:58952,2
CPT:58958,2
ICD10:I83.208,2
MDCTN:44206053211|ADS,2
MDCTN:35356026830|ADS,2
MDCTN:60258071416|ADS,2
MDCTN:52959093812|ADS,2
CPT:19305,2
MDCTN:50428843532|ADS,2
ICD10:S62.305D,2
MDCTN:00009005011|ADS,2
MDCTN:66647718900|ADS,2
ICD9:624.5,2
ICD9:624.6,2
MDCTN:00085113301|ADS,2
ICD9:831.02,2
ICD9:23.11,2
MDCTN:11673066991|ADS,2
MDCTN:37205064326|ADS,2
MDCTN:49614027278|ADS,2
MDCTN:00093517355|ADS,2
MDCTN:62107006001|ADS,2
MDCTN:34575022070|ADS,2
ICD10:0WBLXZX,2
MDCTN:00573016443|ADS,2
MDCTN:00093519401|ADS,2
ICD9:230.1,2
MDCTN:42192011930|ADS,2
ICD10:Q34.1,2
MDCTN:50428732593|ADS,2
MDCTN:00024279150|ADS,2
MDCTN:16500053766|ADS,2
MDCTN:00299364508|ADS,2
MDCTN:00008008501|ADS,2
ICD10:H55.01,2
MDCTN:00904557252|ADS,2
MDCTN:11845112905|ADS,2
MDCTN:54629061500|ADS,2
ICD10:B65.3,2
ICD9:V02.3,2
ICD10:B65.9,2
ICD10:S90.111D,2
ICD9:72.29,2
CPT:44203,2
CPT:44208,2
ICD9:96.16,2
CPT:19286,2
ICD10:F40.02,2
MDCTN:00186033501|ADS,2
MDCTN:00766798000|ADS,2
ICD10:G54.3,2
MDCTN:67457012410|ADS,2
MDCTN:00281320844|ADS,2
CPT:58825,2
CPT:34841,2
MDCTN:50580044224|ADS,2
ICD10:L44.9,2
ICD10:S42.492S,2
CPT:19240,2
ICD9:96.43,2
ICD10:M84.50XD,2
ICD10:F15.23,2
MDCTN:10939018622|ADS,2
ICD10:S62.316S,2
MDCTN:16837085425|ADS,2
ICD10:H30.142,2
CPT:34804,2
MDCTN:54868561700|ADS,2
ICD10:T58.91XD,2
MDCTN:66869010490|ADS,2
CPT:34820,2
MDCTN:33261003106|ADS,2
MDCTN:51927362300|ADS,2
CPT:34826,2
ICD10:F15.94,2
ICD10:W11.XXXS,2
MDCTN:41163023117|ADS,2
ICD10:S76.111S,2
MDCTN:00574711012|ADS,2
ICD10:CW3NYZZ,2
ICD10:S62.318S,2
ICD10:H05.822,2
ICD10:S83.105S,2
ICD10:S32.120A,2
MDCTN:59606045720|ADS,2
ICD9:529.5,2
MDCTN:00536348008|ADS,2
MDCTN:00574001602|ADS,2
MDCTN:11917007501|ADS,2
MDCTN:00091415060|ADS,2
ICD10:S62.336S,2
ICD10:S62.338A,2
ICD10:S12.110A,2
MDCTN:58487080021|ADS,2
MDCTN:31248000301|ADS,2
ICD10:S62.336A,2
MDCTN:00009364804|ADS,2
ICD10:0DQJ4ZZ,2
ICD10:T65.91XD,2
MDCTN:57896076042|ADS,2
MDCTN:43353063853|ADS,2
ICD10:Q07.02,2
MDCTN:49452153002|ADS,2
ICD9:E922.1,2
ICD9:E922.0,2
MDCTN:49999085960|ADS,2
ICD9:E922.8,2
MDCTN:13349001029|ADS,2
ICD10:0VTSXZZ,2
ICD10:T20.211D,2
MDCTN:87701004248|ADS,2
MDCTN:11523091901|ADS,2
MDCTN:00339650499|ADS,2
MDCTN:49884086702|ADS,2
ICD10:S79.011D,2
CPT:68530,2
ICD10:H53.412,2
ICD10:H53.413,2
ICD10:06QM0ZZ,2
MDCTN:12843015248|ADS,2
ICD10:I63.02,2
MDCTN:00536329736|ADS,2
CPT:44500,2
MDCTN:48107004896|ADS,2
ICD10:I63.39,2
ICD10:B51TYZZ,2
ICD10:0RPK0JZ,2
MDCTN:48107005130|ADS,2
MDCTN:00135048701|ADS,2
MDCTN:57866390901|ADS,2
ICD10:09B00ZZ,2
MDCTN:00093811856|ADS,2
ICD9:674.14,2
ICD9:649.70,2
ICD10:0JH83XZ,2
MDCTN:00879032816|ADS,2
MDCTN:00187170405|ADS,2
ICD9:674.24,2
ICD10:O36.80X1,2
MDCTN:19810079802|ADS,2
MDCTN:10939052144|ADS,2
MDCTN:00713029031|ADS,2
MDCTN:61971011505|ADS,2
ICD10:S22.20XS,2
ICD10:O36.8121,2
ICD10:D19.7,2
MDCTN:54868040400|ADS,2
MDCTN:54629011040|ADS,2
ICD10:T65.92XA,2
ICD9:E921.8,2
MDCTN:47815009170|ADS,2
MDCTN:00054352763|ADS,2
ICD9:862.9,2
ICD10:H53.432,2
ICD9:862.8,2
CPT:68362,2
MDCTN:55289039010|ADS,2
ICD10:E10.3511,2
CPT:44377,2
MDCTN:58016622501|ADS,2
MDCTN:40985022703|ADS,2
ICD9:649.51,2
MDCTN:52735090340|ADS,2
ICD10:I08.9,2
ICD10:S61.501D,2
ICD10:T38.815A,2
CPT:93318,2
MDCTN:00009768604|ADS,2
ICD10:S80.262D,2
ICD10:S01.452A,2
ICD10:S80.262A,2
ICD10:S01.452D,2
ICD10:S72.421A,2
MDCTN:62022094116|ADS,2
ICD10:S80.261D,2
ICD10:S01.451D,2
MDCTN:49999073460|ADS,2
MDCTN:59606017520|ADS,2
MDCTN:11917010573|ADS,2
MDCTN:00185014901|ADS,2
ICD9:623.1,2
MDCTN:00456066104|ADS,2
MDCTN:51927138200|ADS,2
MDCTN:75137090492|ADS,2
MDCTN:68220013301|ADS,2
MDCTN:35356060210|ADS,2
MDCTN:63323032050|ADS,2
MDCTN:31604001470|ADS,2
ICD10:M84.534A,2
MDCTN:55390012901|ADS,2
ICD10:S56.912A,2
ICD10:S56.912D,2
MDCTN:49348086812|ADS,2
MDCTN:52959086115|ADS,2
ICD9:376.41,2
ICD10:0HR4XK3,2
MDCTN:49483022106|ADS,2
ICD9:327.25,2
ICD10:S17.8XXS,2
ICD9:E920.2,2
CPT:78071,2
CPT:93701,2
MDCTN:00904782231|ADS,2
MDCTN:00603015021|ADS,2
CPT:78006,2
MDCTN:54868412001|ADS,2
MDCTN:00065804083|ADS,2
MDCTN:00378055101|ADS,2
CPT:78104,2
CPT:54164,2
ICD10:D00.00,2
MDCTN:41163026653|ADS,2
ICD9:620.6,2
MDCTN:60346084530|ADS,2
MDCTN:11917004738|ADS,2
ICD10:D00.08,2
ICD9:757.31,2
ICD10:M87.071,2
ICD10:047D4ZZ,2
MDCTN:49452469003|ADS,2
ICD10:Q71.32,2
ICD10:M86.639,2
CPT:30110,2
ICD10:0TUB07Z,2
MDCTN:76075010101|ADS,2
MDCTN:00536322301|ADS,2
MDCTN:51991065401|ADS,2
MDCTN:61570003775|ADS,2
MDCTN:52268090101|ADS,2
ICD10:M86.659,2
MDCTN:61314020415|ADS,2
MDCTN:41163044071|ADS,2
MDCTN:59779046162|ADS,2
ICD10:0T9630Z,2
MDCTN:58864062214|ADS,2
MDCTN:51927204400|ADS,2
MDCTN:00472080095|ADS,2
MDCTN:00456132600|ADS,2
MDCTN:00071052723|ADS,2
MDCTN:00440781060|ADS,2
ICD10:V49.50XA,2
ICD10:S63.104A,2
MDCTN:08290823000|ADS,2
ICD10:DD20DZZ,2
MDCTN:00603021321|ADS,2
MDCTN:10939067533|ADS,2
ICD10:0KB30ZX,2
MDCTN:87701040526|ADS,2
CPT:93619,2
ICD9:860.5,2
MDCTN:41383026008|ADS,2
MDCTN:68330001425|ADS,2
ICD10:2W3QX1Z,2
MDCTN:50428191224|ADS,2
ICD10:W17.81XA,2
MDCTN:87701040819|ADS,2
CPT:93563,2
CPT:30000,2
CPT:93583,2
ICD10:Z56.89,2
ICD10:0BB28ZX,2
ICD10:0L834ZZ,2
MDCTN:40985027435|ADS,2
MDCTN:60346059307|ADS,2
CPT:20661,2
MDCTN:60242011710|ADS,2
ICD10:05753ZZ,2
ICD10:I06.1,2
ICD10:M86.571,2
ICD9:527.0,2
MDCTN:24338007102|ADS,2
ICD10:S40.812D,2
